source_kind,bundle_model_code,component_model_code,context_release_price,context_delivery_price,default_qty,sheet_row
SINGLE,AF70F19D24LS,AFR-BC9F,48000,34000,1,1348
SINGLE,AF70F19D24LS,FPC-1458YAF2,143000,100000,1,1349
SINGLE,AF70F19D24LRS,AR60F06D1A0Q,252000,200000,1,1353
SINGLE,AF70F19D24LRS,AFR-BC9F,48000,34000,1,1354
SINGLE,AF70F19D24LRS,ARR-WK8F,48000,34000,1,1355
SINGLE,AF70F19D24LRS,FPC-1458YAF2,143000,100000,1,1356
SINGLE,AF70F19D24LRS,FRC-1438XAF2,77000,50000,1,1357
SINGLE,AF70F19D24RS,AFR-BC9F,48000,34000,1,1361
SINGLE,AF70F19D24RS,FPC-1458YAF2,143000,100000,1,1362
SINGLE,AF70F19D24RRS,AR60F06D1A0Q,252000,200000,1,1366
SINGLE,AF70F19D24RRS,AFR-BC9F,48000,34000,1,1367
SINGLE,AF70F19D24RRS,ARR-WK8F,48000,34000,1,1368
SINGLE,AF70F19D24RRS,FPC-1458YAF2,143000,100000,1,1369
SINGLE,AF70F19D24RRS,FRC-1438XAF2,77000,50000,1,1370
SINGLE,AF70F19D24IS,AFR-BC9F,48000,34000,1,1374
SINGLE,AF70F19D24IS,FPC-1458YAF2,143000,100000,1,1375
SINGLE,AF70F19D24IRS,AR60F06D1A0Q,252000,200000,1,1379
SINGLE,AF70F19D24IRS,AFR-BC9F,48000,34000,1,1380
SINGLE,AF70F19D24IRS,ARR-WK8F,48000,34000,1,1381
SINGLE,AF70F19D24IRS,FPC-1458YAF2,143000,100000,1,1382
SINGLE,AF70F19D24IRS,FRC-1438XAF2,77000,50000,1,1383
SINGLE,AF70F19D24ES,AFR-BC9F,48000,34000,1,1387
SINGLE,AF70F19D24ES,FPC-1458YAF2,143000,100000,1,1388
SINGLE,AF70F19D24ERS,AR60F06D1A0Q,252000,200000,1,1392
SINGLE,AF70F19D24ERS,AFR-BC9F,48000,34000,1,1393
SINGLE,AF70F19D24ERS,ARR-WK8F,48000,34000,1,1394
SINGLE,AF70F19D24ERS,FPC-1458YAF2,143000,100000,1,1395
SINGLE,AF70F19D24ERS,FRC-1438XAF2,77000,50000,1,1396
SINGLE,AF70F17D25WS,AFR-BC9F,48000,34000,1,1400
SINGLE,AF70F17D25WS,FPC-1412YAF2,143000,100000,1,1401
SINGLE,AF70F17D25WRS,AR60F06D1A0Q,252000,200000,1,1405
SINGLE,AF70F17D25WRS,AFR-BC9F,48000,34000,1,1406
SINGLE,AF70F17D25WRS,ARR-WK8F,48000,34000,1,1407
SINGLE,AF70F17D25WRS,FPC-1412YAF2,143000,100000,1,1408
SINGLE,AF70F17D25WRS,FRC-1438XAF2,77000,50000,1,1409
SINGLE,AF70F17D25BS,AFR-BC9F,48000,34000,1,1413
SINGLE,AF70F17D25BS,FPC-1412YAF2,143000,100000,1,1414
SINGLE,AF70F17D25BRS,AR60F06D1A0Q,252000,200000,1,1418
SINGLE,AF70F17D25BRS,AFR-BC9F,48000,34000,1,1419
SINGLE,AF70F17D25BRS,ARR-WK8F,48000,34000,1,1420
SINGLE,AF70F17D25BRS,FPC-1412YAF2,143000,100000,1,1421
SINGLE,AF70F17D25BRS,FRC-1438XAF2,77000,50000,1,1422
SINGLE,AF70F17D24LS,AFR-BC9F,48000,34000,1,1426
SINGLE,AF70F17D24LS,FPC-1412YAF2,143000,100000,1,1427
SINGLE,AF70F17D24LRS,AR60F06D1A0Q,252000,200000,1,1431
SINGLE,AF70F17D24LRS,AFR-BC9F,48000,34000,1,1432
SINGLE,AF70F17D24LRS,ARR-WK8F,48000,34000,1,1433
SINGLE,AF70F17D24LRS,FPC-1412YAF2,143000,100000,1,1434
SINGLE,AF70F17D24LRS,FRC-1438XAF2,77000,50000,1,1435
SINGLE,AF70F17D24WS,AFR-BC9F,48000,34000,1,1439
SINGLE,AF70F17D24WS,FPC-1412YAF2,143000,100000,1,1440
SINGLE,AF70F17D24WRS,AR60F06D1A0Q,252000,200000,1,1444
SINGLE,AF70F17D24WRS,AFR-BC9F,48000,34000,1,1445
SINGLE,AF70F17D24WRS,ARR-WK8F,48000,34000,1,1446
SINGLE,AF70F17D24WRS,FPC-1412YAF2,143000,100000,1,1447
SINGLE,AF70F17D24WRS,FRC-1438XAF2,77000,50000,1,1448
SINGLE,AF70F17D24IS,AFR-BC9F,48000,34000,1,1452
SINGLE,AF70F17D24IS,FPC-1412YAF2,143000,100000,1,1453
SINGLE,AF70F17D24IRS,AR60F06D1A0Q,252000,200000,1,1457
SINGLE,AF70F17D24IRS,AFR-BC9F,48000,34000,1,1458
SINGLE,AF70F17D24IRS,ARR-WK8F,48000,34000,1,1459
SINGLE,AF70F17D24IRS,FPC-1412YAF2,143000,100000,1,1460
SINGLE,AF70F17D24IRS,FRC-1438XAF2,77000,50000,1,1461
SINGLE,AF70F17D24ES,AFR-BC9F,48000,34000,1,1465
SINGLE,AF70F17D24ES,FPC-1412YAF2,143000,100000,1,1466
SINGLE,AF70F17D24ERS,AR60F06D1A0Q,252000,200000,1,1470
SINGLE,AF70F17D24ERS,AFR-BC9F,48000,34000,1,1471
SINGLE,AF70F17D24ERS,ARR-WK8F,48000,34000,1,1472
SINGLE,AF70F17D24ERS,FPC-1412YAF2,143000,100000,1,1473
SINGLE,AF70F17D24ERS,FRC-1438XAF2,77000,50000,1,1474
SINGLE,AF80F25D29WS,AFR-TC9F,48000,34000,1,1478
SINGLE,AF80F25D29WS,FPC-1458YAF2,143000,100000,1,1479
SINGLE,AF80F25D29WRS,AR80F06D2A1Q,501000,399000,1,1483
SINGLE,AF80F25D29WRS,AFR-TC9F,48000,34000,1,1484
SINGLE,AF80F25D29WRS,ARR-PK8F,48000,34000,1,1485
SINGLE,AF80F25D29WRS,FPC-1458YAF2,143000,100000,1,1486
SINGLE,AF80F25D29WRS,FRC-1438XAF2,77000,50000,1,1487
SINGLE,AF80F25D28BS,AFR-TC9F,48000,34000,1,1491
SINGLE,AF80F25D28BS,FPC-1458YAF2,143000,100000,1,1492
SINGLE,AF80F25D28BRS,AR80F06D2A1Q,501000,399000,1,1496
SINGLE,AF80F25D28BRS,AFR-TC9F,48000,34000,1,1497
SINGLE,AF80F25D28BRS,ARR-PK8F,48000,34000,1,1498
SINGLE,AF80F25D28BRS,FPC-1458YAF2,143000,100000,1,1499
SINGLE,AF80F25D28BRS,FRC-1438XAF2,77000,50000,1,1500
SINGLE,AF80F20D28WS,AFR-TC9F,48000,34000,1,1504
SINGLE,AF80F20D28WS,FPC-1458YAF2,143000,100000,1,1505
SINGLE,AF80F20D28WRS,AR80F06D2A1Q,501000,399000,1,1509
SINGLE,AF80F20D28WRS,AFR-TC9F,48000,34000,1,1510
SINGLE,AF80F20D28WRS,ARR-PK8F,48000,34000,1,1511
SINGLE,AF80F20D28WRS,FPC-1458YAF2,143000,100000,1,1512
SINGLE,AF80F20D28WRS,FRC-1438XAF2,77000,50000,1,1513
SINGLE,AF80F20D27CS,AFR-TC9F,48000,34000,1,1517
SINGLE,AF80F20D27CS,FPC-1458YAF2,143000,100000,1,1518
SINGLE,AF80F20D27CRS,AR60F06D1A1Q,312000,266000,1,1522
SINGLE,AF80F20D27CRS,AFR-TC9F,48000,34000,1,1523
SINGLE,AF80F20D27CRS,ARR-WK8F,48000,34000,1,1524
SINGLE,AF80F20D27CRS,FPC-1458YAF2,143000,100000,1,1525
SINGLE,AF80F20D27CRS,FRC-1438XAF2,77000,50000,1,1526
SINGLE,AF80F18D28WS,AFR-TC9F,48000,34000,1,1530
SINGLE,AF80F18D28WS,FPC-1458YAF2,143000,100000,1,1531
SINGLE,AF80F18D28WRS,AR80F06D2A1Q,501000,399000,1,1535
SINGLE,AF80F18D28WRS,AFR-TC9F,48000,34000,1,1536
SINGLE,AF80F18D28WRS,ARR-PK8F,48000,34000,1,1537
SINGLE,AF80F18D28WRS,FPC-1458YAF2,143000,100000,1,1538
SINGLE,AF80F18D28WRS,FRC-1438XAF2,77000,50000,1,1539
SINGLE,AF80F18D27CS,AFR-TC9F,48000,34000,1,1543
SINGLE,AF80F18D27CS,FPC-1458YAF2,143000,100000,1,1544
SINGLE,AF80F18D27CRS,AR60F06D1A1Q,312000,266000,1,1548
SINGLE,AF80F18D27CRS,AFR-TC9F,48000,34000,1,1549
SINGLE,AF80F18D27CRS,ARR-WK8F,48000,34000,1,1550
SINGLE,AF80F18D27CRS,FPC-1458YAF2,143000,100000,1,1551
SINGLE,AF80F18D27CRS,FRC-1438XAF2,77000,50000,1,1552
SINGLE,AF90H25D36WS,FPC-1458YAF2,143000,100000,1,1556
SINGLE,AF90H25D36WRS,AR80H06D2A1Q,649000,433000,1,1560
SINGLE,AF90H25D36WRS,FPC-1458YAF2,143000,100000,1,1561
SINGLE,AF90H25D36WRS,FRC-1438XAF2,77000,50000,1,1562
SINGLE,AF90H22D36WS,FPC-1458YAF2,143000,100000,1,1566
SINGLE,AF90H22D36WRS,AR80H06D2A1Q,649000,433000,1,1570
SINGLE,AF90H22D36WRS,FPC-1458YAF2,143000,100000,1,1571
SINGLE,AF90H22D36WRS,FRC-1438XAF2,77000,50000,1,1572
SINGLE,AF90H22D35WS,FPC-1458YAF2,143000,100000,1,1576
SINGLE,AF90H22D35WRS,AR70H06D1A1Q,410000,287000,1,1580
SINGLE,AF90H22D35WRS,FPC-1458YAF2,143000,100000,1,1581
SINGLE,AF90H22D35WRS,FRC-1438XAF2,77000,50000,1,1582
SINGLE,AF90H22D35ES,FPC-1458YAF2,143000,100000,1,1586
SINGLE,AF90H22D35ERS,AR70H06D1A1Q,410000,287000,1,1590
SINGLE,AF90H22D35ERS,FPC-1458YAF2,143000,100000,1,1591
SINGLE,AF90H22D35ERS,FRC-1438XAF2,77000,50000,1,1592
SINGLE,AF90H19D38WS,FPC-1458YAF2,143000,100000,1,1596
SINGLE,AF90H19D38WRS,AR70H06D1A1Q,410000,287000,1,1600
SINGLE,AF90H19D38WRS,FPC-1458YAF2,143000,100000,1,1601
SINGLE,AF90H19D38WRS,FRC-1438XAF2,77000,50000,1,1602
SINGLE,AF90H19D27SS,FPC-1458YAF2,143000,100000,1,1606
SINGLE,AF90H19D27SRS,AR70H06D1A1Q,410000,287000,1,1610
SINGLE,AF90H19D27SRS,FPC-1458YAF2,143000,100000,1,1611
SINGLE,AF90H19D27SRS,FRC-1438XAF2,77000,50000,1,1612
SINGLE,AF90H19D35WS,FPC-1458YAF2,143000,100000,1,1616
SINGLE,AF90H19D35WRS,AR70H06D1A1Q,410000,287000,1,1620
SINGLE,AF90H19D35WRS,FPC-1458YAF2,143000,100000,1,1621
SINGLE,AF90H19D35WRS,FRC-1438XAF2,77000,50000,1,1622
SINGLE,AF90H19D35ES,FPC-1458YAF2,143000,100000,1,1626
SINGLE,AF90H19D35ERS,AR70H06D1A1Q,410000,287000,1,1630
SINGLE,AF90H19D35ERS,FPC-1458YAF2,143000,100000,1,1631
SINGLE,AF90H19D35ERS,FRC-1438XAF2,77000,50000,1,1632
SINGLE,AF90H19D24SS,FPC-1458YAF2,143000,100000,1,1636
SINGLE,AF90H19D24SRS,AR70H06D1A1Q,410000,287000,1,1640
SINGLE,AF90H19D24SRS,FPC-1458YAF2,143000,100000,1,1641
SINGLE,AF90H19D24SRS,FRC-1438XAF2,77000,50000,1,1642
SINGLE,AF90H19D24GS,FPC-1458YAF2,143000,100000,1,1646
SINGLE,AF90H19D24GRS,AR70H06D1A1Q,410000,287000,1,1650
SINGLE,AF90H19D24GRS,FPC-1458YAF2,143000,100000,1,1651
SINGLE,AF90H19D24GRS,FRC-1438XAF2,77000,50000,1,1652
SINGLE,AF90H17D38WS,FPC-1458YAF2,143000,100000,1,1656
SINGLE,AF90H17D38WRS,AR70H06D1A1Q,410000,287000,1,1660
SINGLE,AF90H17D38WRS,FPC-1458YAF2,143000,100000,1,1661
SINGLE,AF90H17D38WRS,FRC-1438XAF2,77000,50000,1,1662
SINGLE,AF90H17D38ES,FPC-1458YAF2,143000,100000,1,1666
SINGLE,AF90H17D38ERS,AR70H06D1A1Q,410000,287000,1,1670
SINGLE,AF90H17D38ERS,FPC-1458YAF2,143000,100000,1,1671
SINGLE,AF90H17D38ERS,FRC-1438XAF2,77000,50000,1,1672
SINGLE,AF90H17D27SS,FPC-1458YAF2,143000,100000,1,1676
SINGLE,AF90H17D27SRS,AR70H06D1A1Q,410000,287000,1,1680
SINGLE,AF90H17D27SRS,FPC-1458YAF2,143000,100000,1,1681
SINGLE,AF90H17D27SRS,FRC-1438XAF2,77000,50000,1,1682
SINGLE,AF90H17D27GS,FPC-1458YAF2,143000,100000,1,1686
SINGLE,AF90H17D27GRS,AR70H06D1A1Q,410000,287000,1,1690
SINGLE,AF90H17D27GRS,FPC-1458YAF2,143000,100000,1,1691
SINGLE,AF90H17D27GRS,FRC-1438XAF2,77000,50000,1,1692
SINGLE,AF90H17D35WS,FPC-1412YAF2,143000,100000,1,1696
SINGLE,AF90H17D35WRS,AR70H06D1A1Q,410000,287000,1,1700
SINGLE,AF90H17D35WRS,FPC-1412YAF2,143000,100000,1,1701
SINGLE,AF90H17D35WRS,FRC-1438XAF2,77000,50000,1,1702
SINGLE,AF90H17D35ES,FPC-1412YAF2,143000,100000,1,1706
SINGLE,AF90H17D35ERS,AR70H06D1A1Q,410000,287000,1,1710
SINGLE,AF90H17D35ERS,FPC-1412YAF2,143000,100000,1,1711
SINGLE,AF90H17D35ERS,FRC-1438XAF2,77000,50000,1,1712
SINGLE,AF90H17D24SS,FPC-1412YAF2,143000,100000,1,1716
SINGLE,AF90H17D24SRS,AR70H06D1A1Q,410000,287000,1,1720
SINGLE,AF90H17D24SRS,FPC-1412YAF2,143000,100000,1,1721
SINGLE,AF90H17D24SRS,FRC-1438XAF2,77000,50000,1,1722
SINGLE,AF90H17D24GS,FPC-1412YAF2,143000,100000,1,1726
SINGLE,AF90H17D24GRS,AR70H06D1A1Q,410000,287000,1,1730
SINGLE,AF90H17D24GRS,FPC-1412YAF2,143000,100000,1,1731
SINGLE,AF90H17D24GRS,FRC-1438XAF2,77000,50000,1,1732
SINGLE,520일자발,SI-AL600a,20000,20000,1,1734
SINGLE,730일자발,SI-AL700a,20000,25000,1,1735
COMMERCIAL,AM220AXVHHH1SY,AM100AXVHHH1,9289500,5109225,1,11
COMMERCIAL,AM220AXVHHH1SY,AM120AXVHHH1,10756900,5916295,1,12
COMMERCIAL,AM240AXVHHH1SY,AM120AXVHHH1,10756900,5916295,2,14
COMMERCIAL,AM260AXVHHH1SY,AM100AXVHHH1,9289500,5109225,1,15
COMMERCIAL,AM260AXVHHH1SY,AM160AXVHHH1,14890700,8189885,1,16
COMMERCIAL,AM280AXVHHH1SY,AM100AXVHHH1,9289500,5109225,1,17
COMMERCIAL,AM280AXVHHH1SY,AM180AXVHHH1,15225100,8373805,1,18
COMMERCIAL,AM300AXVHHH1SY,AM100AXVHHH1,9289500,5109225,1,19
COMMERCIAL,AM300AXVHHH1SY,AM200AXVHHH1,15484700,8516585,1,20
COMMERCIAL,AM320AXVHHH1SY,AM120AXVHHH1,10756900,5916295,1,21
COMMERCIAL,AM320AXVHHH1SY,AM200AXVHHH1,15484700,8516585,1,22
COMMERCIAL,AM340AXVHHH1SY,AM140AXVHHH1,12749000,7011950,1,23
COMMERCIAL,AM340AXVHHH1SY,AM200AXVHHH1,15484700,8516585,1,24
COMMERCIAL,AM360AXVHHH1SY,AM180AXVHHH1,15225100,8373805,2,26
COMMERCIAL,AM380AXVHHH1SY,AM180AXVHHH1,15225100,8373805,1,27
COMMERCIAL,AM380AXVHHH1SY,AM200AXVHHH1,15484700,8516585,1,28
COMMERCIAL,AM400AXVHHH1SY,AM200AXVHHH1,15484700,8516585,2,30
COMMERCIAL,AM420AXVHHH1SY,AM100AXVHHH1,9289500,5109225,1,31
COMMERCIAL,AM420AXVHHH1SY,AM120AXVHHH1,10756900,5916295,1,32
COMMERCIAL,AM420AXVHHH1SY,AM200AXVHHH1,15484700,8516585,1,33
COMMERCIAL,AM440AXVHHH1SY,AM120AXVHHH1,10756900,5916295,2,35
COMMERCIAL,AM440AXVHHH1SY,AM200AXVHHH1,15484700,8516585,1,36
COMMERCIAL,AM460AXVHHH1SY,AM120AXVHHH1,10756900,5916295,1,37
COMMERCIAL,AM460AXVHHH1SY,AM160AXVHHH1,14890700,8189885,1,38
COMMERCIAL,AM460AXVHHH1SY,AM180AXVHHH1,15225100,8373805,1,39
COMMERCIAL,AM480AXVHHH1SY,AM120AXVHHH1,10756900,5916295,1,40
COMMERCIAL,AM480AXVHHH1SY,AM160AXVHHH1,14890700,8189885,1,41
COMMERCIAL,AM480AXVHHH1SY,AM200AXVHHH1,15484700,8516585,1,42
COMMERCIAL,AM260AXVSHH1SY,AM120AXVSHH1,10555600,5805580,1,52
COMMERCIAL,AM260AXVSHH1SY,AM140AXVSHH1,12867800,7077290,1,53
COMMERCIAL,AM280AXVSHH1SY,AM080AXVSHH1,8413900,4627645,1,54
COMMERCIAL,AM280AXVSHH1SY,AM200AXVSHH1,15195400,8357470,1,55
COMMERCIAL,AM300AXVSHH1SY,AM100AXVSHH1,9115700,5013635,1,56
COMMERCIAL,AM300AXVSHH1SY,AM200AXVSHH1,15195400,8357470,1,57
COMMERCIAL,AM320AXVSHH1SY,AM120AXVSHH1,10555600,5805580,1,58
COMMERCIAL,AM320AXVSHH1SY,AM200AXVSHH1,15195400,8357470,1,59
COMMERCIAL,AM340AXVSHH1SY,AM100AXVSHH1,9115700,5013635,1,60
COMMERCIAL,AM340AXVSHH1SY,AM240AXVSHH1,20942900,11518595,1,61
COMMERCIAL,AM360AXVSHH1SY,AM160AXVSHH1,14612400,8036820,1,62
COMMERCIAL,AM360AXVSHH1SY,AM200AXVSHH1,15195400,8357470,1,63
COMMERCIAL,AM380AXVSHH1SY,AM180AXVSHH1,14940200,8217110,1,64
COMMERCIAL,AM380AXVSHH1SY,AM200AXVSHH1,15195400,8357470,1,65
COMMERCIAL,AM400AXVSHH1SY,AM200AXVSHH1,15195400,8357470,2,67
COMMERCIAL,AM420AXVSHH1SY,AM180AXVSHH1,14940200,8217110,1,68
COMMERCIAL,AM420AXVSHH1SY,AM240AXVSHH1,20942900,11518595,1,69
COMMERCIAL,AM440AXVSHH1SY,AM200AXVSHH1,15195400,8357470,1,70
COMMERCIAL,AM440AXVSHH1SY,AM240AXVSHH1,20942900,11518595,1,71
COMMERCIAL,AM460AXVSHH1SY,AM220AXVSHH1,19514000,10732700,1,72
COMMERCIAL,AM460AXVSHH1SY,AM240AXVSHH1,20942900,11518595,1,73
COMMERCIAL,AM260AXVGHH1SY,AM120AXVGHH1,8421600,4631880,1,88
COMMERCIAL,AM260AXVGHH1SY,AM140AXVGHH1,10212400,5616820,1,89
COMMERCIAL,AM280AXVGHH1SY,AM140AXVGHH1,10212400,5616820,2,91
COMMERCIAL,AM300AXVGHH1SY,AM100AXVGHH1,7538300,4146065,1,92
COMMERCIAL,AM300AXVGHH1SY,AM200AXVGHH1,12789700,7034335,1,93
COMMERCIAL,AM320AXVGHH1SY,AM120AXVGHH1,8421600,4631880,1,94
COMMERCIAL,AM320AXVGHH1SY,AM200AXVGHH1,12789700,7034335,1,95
COMMERCIAL,AM340AXVGHH1SY,AM120AXVGHH1,8421600,4631880,1,96
COMMERCIAL,AM340AXVGHH1SY,AM240AXVGHH1,15703600,8636980,1,97
COMMERCIAL,AM360AXVGHH1SY,AM120AXVGHH1,8421600,4631880,1,98
COMMERCIAL,AM360AXVGHH1SY,AM240AXVGHH1,15703600,8636980,1,99
COMMERCIAL,AM380AXVGHH1SY,AM140AXVGHH1,10212400,5616820,1,100
COMMERCIAL,AM380AXVGHH1SY,AM240AXVGHH1,15703600,8636980,1,101
COMMERCIAL,AM400AXVGHH1SY,AM200AXVGHH1,12789700,7034335,2,103
COMMERCIAL,AM420AXVGHH1SY,AM200AXVGHH1,12789700,7034335,1,104
COMMERCIAL,AM420AXVGHH1SY,AM220AXVGHH1,14869800,8178390,1,105
COMMERCIAL,AM440AXVGHH1SY,AM200AXVGHH1,12789700,7034335,1,106
COMMERCIAL,AM440AXVGHH1SY,AM240AXVGHH1,15703600,8636980,1,107
COMMERCIAL,AM460AXVGHH1SY,AM220AXVGHH1,14869800,8178390,1,108
COMMERCIAL,AM460AXVGHH1SY,AM240AXVGHH1,15703600,8636980,1,109
COMMERCIAL,AM480AXVGHH1SY,AM240AXVGHH1,15703600,8636980,2,111
COMMERCIAL,AM260AXVGHC1SY,AM120AXVGHC1,6666000,3666300,1,126
COMMERCIAL,AM260AXVGHC1SY,AM140AXVGHC1,8033300,4418315,1,127
COMMERCIAL,AM280AXVGHC1SY,AM140AXVGHC1,8033300,4418315,2,129
COMMERCIAL,AM300AXVGHC1SY,AM100AXVGHC1,5962000,3279100,1,130
COMMERCIAL,AM300AXVGHC1SY,AM200AXVGHC1,10120000,5566000,1,131
COMMERCIAL,AM320AXVGHC1SY,AM120AXVGHC1,6666000,3666300,1,132
COMMERCIAL,AM320AXVGHC1SY,AM200AXVGHC1,10120000,5566000,1,133
COMMERCIAL,AM340AXVGHC1SY,AM120AXVGHC1,6666000,3666300,1,134
COMMERCIAL,AM340AXVGHC1SY,AM240AXVGHC1,12349700,6792335,1,135
COMMERCIAL,AM360AXVGHC1SY,AM140AXVGHC1,8033300,4418315,1,136
COMMERCIAL,AM360AXVGHC1SY,AM220AXVGHC1,11642400,6403320,1,137
COMMERCIAL,AM380AXVGHC1SY,AM140AXVGHC1,8033300,4418315,1,138
COMMERCIAL,AM380AXVGHC1SY,AM240AXVGHC1,12349700,6792335,1,139
COMMERCIAL,AM400AXVGHC1SY,AM120AXVGHC1,6666000,3666300,1,140
COMMERCIAL,AM400AXVGHC1SY,AM280AXVGHC1,17025800,9364190,1,141
COMMERCIAL,AM420AXVGHC1SY,AM140AXVGHC1,8033300,4418315,1,142
COMMERCIAL,AM420AXVGHC1SY,AM280AXVGHC1,17025800,9364190,1,143
COMMERCIAL,AM440AXVGHC1SY,AM140AXVGHC1,8033300,4418315,1,144
COMMERCIAL,AM440AXVGHC1SY,AM300AXVGHC1,18704400,10287420,1,145
COMMERCIAL,AM460AXVGHC1SY,AM220AXVGHC1,11642400,6403320,1,146
COMMERCIAL,AM460AXVGHC1SY,AM240AXVGHC1,12349700,6792335,1,147
COMMERCIAL,AM480AXVGHC1SY,AM240AXVGHC1,12349700,6792335,2,149
COMMERCIAL,AM500AXVGHC1SY,AM220AXVGHC1,11642400,6403320,1,150
COMMERCIAL,AM500AXVGHC1SY,AM280AXVGHC1,17025800,9364190,1,151
COMMERCIAL,AN160FSKLBN1SY,AN080FSKLBN1,2200000,1430000,2,292
COMMERCIAL,AN200FSKLBN1SY,AN100FSKLBN1,2255000,1465750,2,294
COMMERCIAL,AM360NXGGBH1S,AM160NXGGBH1,30030000,19519500,1,415
COMMERCIAL,AM360NXGGBH1S,AM200NXGGBH1,30800000,20020000,1,416
COMMERCIAL,AM400NXGGBH1S,AM200NXGGBH1,30800000,20020000,2,418
COMMERCIAL,AM450NXGGBH1S,AM200NXGGBH1,30800000,20020000,1,419
COMMERCIAL,AM450NXGGBH1S,AM250NXGGBH1,33000000,21450000,1,420
COMMERCIAL,AM500NXGGBH1S,AM250NXGGBH1,33000000,21450000,2,422
COMMERCIAL,AM220AXVUHH1SY,AM100AXVUHH1,5991700,3295435,1,430
COMMERCIAL,AM220AXVUHH1SY,AM120AXVUHH1,6965200,3830860,1,431
COMMERCIAL,AM240AXVUHH1SY,AM120AXVUHH1,6965200,3830860,2,433
COMMERCIAL,AM260AXVUHH1SY,AM100AXVUHH1,5991700,3295435,1,434
COMMERCIAL,AM260AXVUHH1SY,AM160AXVUHH1,10027600,5515180,1,435
COMMERCIAL,AM280AXVUHH1SY,AM100AXVUHH1,5991700,3295435,1,436
COMMERCIAL,AM280AXVUHH1SY,AM180AXVUHH1,10336700,5685185,1,437
COMMERCIAL,AM300AXVUHH1SY,AM100AXVUHH1,5991700,3295435,1,438
COMMERCIAL,AM300AXVUHH1SY,AM200AXVUHH1,10536900,5795295,1,439
COMMERCIAL,AM320AXVUHH1SY,AM120AXVUHH1,6965200,3830860,1,440
COMMERCIAL,AM320AXVUHH1SY,AM200AXVUHH1,10536900,5795295,1,441
COMMERCIAL,AM340AXVUHH1SY,AM140AXVUHH1,8237900,4530845,1,442
COMMERCIAL,AM340AXVUHH1SY,AM200AXVUHH1,10536900,5795295,1,443
COMMERCIAL,AM360AXVUHH1SY,AM180AXVUHH1,10336700,5685185,2,445
COMMERCIAL,AM380AXVUHH1SY,AM180AXVUHH1,10336700,5685185,1,446
COMMERCIAL,AM380AXVUHH1SY,AM200AXVUHH1,10536900,5795295,1,447
COMMERCIAL,AM400AXVUHH1SY,AM200AXVUHH1,10536900,5795295,2,449
COMMERCIAL,AM420AXVUHH1SY,AM100AXVUHH1,5991700,3295435,1,450
COMMERCIAL,AM420AXVUHH1SY,AM120AXVUHH1,6965200,3830860,1,451
COMMERCIAL,AM420AXVUHH1SY,AM200AXVUHH1,10536900,5795295,1,452
COMMERCIAL,AM440AXVUHH1SY,AM120AXVUHH1,6965200,3830860,2,454
COMMERCIAL,AM440AXVUHH1SY,AM200AXVUHH1,10536900,5795295,1,455
COMMERCIAL,AM460AXVUHH1SY,AM120AXVUHH1,6965200,3830860,1,456
COMMERCIAL,AM460AXVUHH1SY,AM160AXVUHH1,10027600,5515180,1,457
COMMERCIAL,AM460AXVUHH1SY,AM180AXVUHH1,10336700,5685185,1,458
COMMERCIAL,AM480AXVUHH1SY,AM120AXVUHH1,6965200,3830860,1,459
COMMERCIAL,AM480AXVUHH1SY,AM160AXVUHH1,10027600,5515180,1,460
COMMERCIAL,AM480AXVUHH1SY,AM200AXVUHH1,10536900,5795295,1,461
COMMERCIAL,AM220AXVHHR1SY,AM100AXVHHR1,9120100,5016055,1,469
COMMERCIAL,AM220AXVHHR1SY,AM120AXVHHR1,10560000,5808000,1,470
COMMERCIAL,AM240AXVHHR1SY,AM120AXVHHR1,10560000,5808000,2,472
COMMERCIAL,AM260AXVHHR1SY,AM100AXVHHR1,9120100,5016055,1,473
COMMERCIAL,AM260AXVHHR1SY,AM160AXVHHR1,14207600,7814180,1,474
COMMERCIAL,AM280AXVHHR1SY,AM100AXVHHR1,9120100,5016055,1,475
COMMERCIAL,AM280AXVHHR1SY,AM180AXVHHR1,14526600,7989630,1,476
COMMERCIAL,AM300AXVHHR1SY,AM100AXVHHR1,9120100,5016055,1,477
COMMERCIAL,AM300AXVHHR1SY,AM200AXVHHR1,16024800,8813640,1,478
COMMERCIAL,AM320AXVHHR1SY,AM120AXVHHR1,10560000,5808000,1,479
COMMERCIAL,AM320AXVHHR1SY,AM200AXVHHR1,16024800,8813640,1,480
COMMERCIAL,AM340AXVHHR1SY,AM140AXVHHR1,12513600,6882480,1,481
COMMERCIAL,AM340AXVHHR1SY,AM200AXVHHR1,16024800,8813640,1,482
COMMERCIAL,AM360AXVHHR1SY,AM180AXVHHR1,14526600,7989630,2,484
COMMERCIAL,AM380AXVHHR1SY,AM180AXVHHR1,14526600,7989630,1,485
COMMERCIAL,AM380AXVHHR1SY,AM200AXVHHR1,16024800,8813640,1,486
COMMERCIAL,AM400AXVHHR1SY,AM200AXVHHR1,16024800,8813640,2,488
COMMERCIAL,AM420AXVHHR1SY,AM100AXVHHR1,9120100,5016055,1,489
COMMERCIAL,AM420AXVHHR1SY,AM120AXVHHR1,10560000,5808000,1,490
COMMERCIAL,AM420AXVHHR1SY,AM200AXVHHR1,16024800,8813640,1,491
COMMERCIAL,AM440AXVHHR1SY,AM120AXVHHR1,10560000,5808000,2,493
